namespace	id	display_name	rarity	max_stack
icarus	light_blue_light_wings	Light Blue Light Wings	RARE	1
icarus	yellow_light_wings	Yellow Light Wings	RARE	1
icarus	lime_light_wings	Lime Light Wings	RARE	1
icarus	pink_light_wings	Pink Light Wings	RARE	1
icarus	gray_light_wings	Gray Light Wings	RARE	1
icarus	light_gray_light_wings	Light Gray Light Wings	RARE	1
icarus	cyan_light_wings	Cyan Light Wings	RARE	1
icarus	purple_light_wings	Purple Light Wings	RARE	1
icarus	blue_light_wings	Blue Light Wings	RARE	1
icarus	brown_light_wings	Brown Light Wings	RARE	1
icarus	green_light_wings	Green Light Wings	RARE	1
icarus	red_light_wings	Red Light Wings	RARE	1
icarus	black_light_wings	Black Light Wings	RARE	1
icarus	flandres_wings	Flandre's Wings	EPIC	1
icarus	discords_wings	Discord's Wings	EPIC	1
icarus	zanzas_wings	Zanza's Wings	EPIC	1
theabyss	fusion_sword	Fusion Sword	COMMON	1
theabyss	unorithe_sword	Unorithe Sword	COMMON	1
theabyss	phantom_sword	Phantom Sword	COMMON	1
theabyss	ignisithe_sword	Ignisithe Sword	COMMON	1
theabyss	bricked_knight_sword	Briked Knight Sword	COMMON	1
theabyss	knight_sword	Knight Sword	COMMON	1
theabyss	garnite_sword	Garnite Sword	COMMON	1
theabyss	abyss_sword	Sword Of Abyss	COMMON	1
theabyss	bone_sword_item	Bone Sword	COMMON	1
theabyss	thunder_nugget	Thunder Nugget	UNCOMMON	128
theabyss	anima_nugget	Anima Nugget	RARE	128
theabyss	vitae_nugget	Vitae Nugget	UNCOMMON	128
theabyss	icora_nugget	Icora Nugget	RARE	128
theabyss	vitae_stone	Vitae Stone	RARE	128
theabyss	thunder_stone	Thunder Stone	RARE	128
theabyss	icora_stone	Icora Stone	EPIC	128
theabyss	elder_eye	Elder Eye	RARE	128
theabyss	scorpion_eye	Scorpion Eye	COMMON	128
theabyss	lurker_sobber	Lurker Sobber	RARE	128
theabyss	knight_ingot	Knight Ingot	EPIC	128
theabyss	bricked_knight_ingot	Briked Knight Ingot	RARE	128
theabyss	knight_shard	Knight Shard	RARE	128
theabyss	dream_shifter	Dream Shifter	EPIC	1
theabyss	deer_beef	Deer Beef	COMMON	128
theabyss	cooked_deer_beef	Cooked Deer Beef	COMMON	128
theabyss	infected_slime	Infected Slime	RARE	128
theabyss	aberythe_gem	Aberythe Gem	UNCOMMON	128
theabyss	aberythe_sword	Aberythe Sword	COMMON	1
theabyss	aberythe_axe	Aberythe Axe	COMMON	1
theabyss	aberythe_pickaxe	Aberythe Pickaxe	COMMON	1
theabyss	aberythe_shovel	Aberythe Spade	COMMON	1
theabyss	aberythe_hoe	Aberythe Hoe	COMMON	1
theabyss	aberythe_armor_helmet	Aberythe Helmet	COMMON	1
theabyss	aberythe_armor_chestplate	Aberythe Chestplate	COMMON	1
theabyss	aberythe_armor_leggings	Aberythe Leggings	COMMON	1
theabyss	aberythe_armor_boots	Aberythe Boots	COMMON	1
theabyss	glacerythe_gem	Glacerythe Gem	COMMON	128
theabyss	loran	Loran	COMMON	128
theabyss	ignisithe_gem	Ignisithe Gem	UNCOMMON	128
theabyss	loran_energy	Loran Energy	RARE	1
theabyss	incorythe_gem	Incorythe Gem	EPIC	128
theabyss	incorythe_sword	Incorythe MKI	COMMON	1
theabyss	incorythe_sword_mkii	Incorythe MKII	COMMON	1
theabyss	incorythe_pickaxe	Incorythe Pickaxe	COMMON	1
theabyss	incorythe_axe	Incorythe Axe	COMMON	1
theabyss	incorythe_shovel	Incorythe Shovel	COMMON	1
theabyss	incorythe_hoe	Incorythe Hoe	COMMON	1
theabyss	incorythe_armor_helmet	Incorythe Helmet	COMMON	1
theabyss	incorythe_armor_chestplate	Incorythe Chestplate	COMMON	1
theabyss	incorythe_armor_leggings	Incorythe Leggings	COMMON	1
theabyss	incorythe_armor_boots	Incorythe Boots	COMMON	1
theabyss	mutated_enderpearl	Mutated Enderpearl	COMMON	1
theabyss	crown_of_nosaj	Crown Of Nosaj	EPIC	1
theabyss	amuled_of_nosaj	Amuled Of Nosaj	EPIC	1
theabyss	totem_of_thunder	Totem Of Thunder	EPIC	1
theabyss	totem_of_abyss	Totem Of Abyss	EPIC	1
theabyss	totem_of_time	Totem Of Time	EPIC	1
theabyss	somnium	§bSomnium	COMMON	128
theabyss	soul_heart	Soul Heart	RARE	128
theabyss	apple_of_immortality	Apple Of Immortality	RARE	128
theabyss	roka_horn	Roka Horn	RARE	128
theabyss	artifact_of_phantoms	Artifact Of Phantoms	COMMON	1
theabyss	the_abyss	Abyss Portal Activator	COMMON	1
theabyss	jungle_melon_item	Powered Melon	RARE	128
theabyss	fixed_bone	Titan Bone	UNCOMMON	128
theabyss	broken_bone	Broken Titan Bone	UNCOMMON	128
theabyss	creeper_dust	Abyss Creeper Dust	UNCOMMON	128
theabyss	frost_world	Key Of Ice	COMMON	1
theabyss	phantom_lantern	Phantom Lantern	COMMON	128
theabyss	ender_lantern	Ender Lantern	COMMON	128
theabyss	hoglin_lantern	Hoglin Lantern	COMMON	128
theabyss	heal_camp_fire	Healing Camp Fire	COMMON	128
theabyss	shield_camp_fire	Shield Camp Fire	COMMON	128
theabyss	test_tube_head	Test Tube Head	UNCOMMON	128
theabyss	test_tube	Test Tube	UNCOMMON	128
theabyss	shuriken	Shuriken	COMMON	1
theabyss	shuriken_explosive	Explosive Shuriken	COMMON	1
theabyss	phantom_essence	Phantom Essence	RARE	128
theabyss	bottle_of_somnium	Bottle Of Somnium	RARE	128
theabyss	enchanted_bottle_of_somnium	Bottle Of Somnium	EPIC	128
theabyss	somnium_upgrade	Somnium Upgrade (§bUsage§f)	COMMON	128
theabyss	somnium_regen_upgrade	Somnium Upgrade (§5Regen§f)	COMMON	128
theabyss	anti_fear_essence	Anti-Fear Essence	COMMON	128
theabyss	somnium_cooldown_upgrade	Somnium Upgrade (§dCooldown§f)	COMMON	128
theabyss	somnium_damage_upragde	Somnium Upgrade (§6Damage§f)	COMMON	128
theabyss	immortal_substance	Immortal Substance	EPIC	128
theabyss	anti_infect_essence	Anti Infection Essence	RARE	128
theabyss	lurker_juice	Lurker Juice	RARE	128
theabyss	thunder_dust	Thunder Dust	UNCOMMON	128
theabyss	anima_dust	Anima Dust	RARE	128
theabyss	vitae_dust	Vitae Dust	UNCOMMON	128
theabyss	abyss_powder	Abyss Powder	RARE	128
theabyss	aurel_powder	Aurel Powder	RARE	128
theabyss	caverna_powder	Caverna Powder	RARE	128
theabyss	crimson_powder	Crimson Powder	RARE	128
theabyss	ender_powder	Ender Powder	RARE	128
theabyss	fear_powder	Fear Powder	RARE	128
theabyss	ardor_powder	Ardor Powder	RARE	128
theabyss	tenebris_powder	Tenebris Powder	RARE	128
theabyss	frost_powder	Frost Powder	RARE	128
theabyss	hollow_powder	Hollow Powder	RARE	128
theabyss	vit_powder	Vit Powder	RARE	128
theabyss	warped_powder	Warped Powder	RARE	128
theabyss	ender_crystal_shard	Ender Crystal Shard	RARE	128
theabyss	crimson_crystal_shard	Crimson Crystal Shard	RARE	128
theabyss	frost_crystal_shard	Frost Crystal Shard	RARE	128
theabyss	warped_crystal_shard	Warped Crystal Shard	RARE	128
theabyss	abyss_crystal_shard	Abyss Crystal Shard	RARE	128
theabyss	hollow_crystal_shard	Hollow Crystal Shard	RARE	128
theabyss	caverna_crystal	Caverna Crystal Shard	RARE	128
theabyss	aurel_crystal_shard	Aurel Crystal Shard	RARE	128
theabyss	fusion_ore	Fusion Ore	COMMON	128
theabyss	loran_ore	Loran Ore	COMMON	128
theabyss	garnite_ore	Garnite Ore	COMMON	128
theabyss	ignisithe_ore	Ignisithe Ore	COMMON	128
theabyss	glacerythe_ore	Glacerythe Ore	COMMON	128
theabyss	aberythe_ore	Aberythe Ore	COMMON	128
theabyss	incorythe_ore	Incorythe Ore	COMMON	128
theabyss	diamond_variant	Diamond Ore	COMMON	128
theabyss	gold_variant	Gold Ore	COMMON	128
theabyss	iron_variant	Iron Ore	COMMON	128
theabyss	emerald_variant	Emerald Ore	COMMON	128
theabyss	unactive_fusion_ingot	Fusion Ingot (No Energy)	RARE	128
theabyss	fusion_ingot	Fusion Ingot	RARE	128
theabyss	phantom_ingot	Phantom Ingot	EPIC	128
theabyss	loran_ingot	Loran Ingot	UNCOMMON	128
theabyss	garnite_ingot	Garnite Ingot	RARE	128
theabyss	unorithe_ingot	Unorithe Ingot	EPIC	128
theabyss	crystal_hand	Crystal Hand	RARE	128
theabyss	phantom_soul_item	Phantom Soul	RARE	128
theabyss	eye_of_abyss	Eye Of Abyss	EPIC	128
theabyss	ring_of_reg	Ring Of Regen	UNCOMMON	1
theabyss	ring_of_teleport	Ring Of Teleport	RARE	1
theabyss	ring_of_eagle	Ring Of Eagle	RARE	1
theabyss	ring_of_invisibility	Ring Of Invisibility	UNCOMMON	1
theabyss	ring_of_ocean	Ring Of Ocean	UNCOMMON	1
theabyss	ring_of_thunder	Ring Of Thunder	EPIC	1
theabyss	ring_of_freeze	Ring Of Freeze	EPIC	1
theabyss	ring_of_telekinetic	Ring Of Telekinetic	EPIC	1
theabyss	ring_of_fire	Ring Of Fire	RARE	1
theabyss	ring_of_speed	Ring Of Speed	RARE	1
theabyss	ring_of_ghosts	Ring Of Ghosts	EPIC	1
theabyss	ring_of_time	Ring Of Time	EPIC	1
theabyss	ring_of_jugger	Ring Of Jugger	RARE	1
theabyss	ring_of_electro	Ring Of Electro	RARE	1
theabyss	ring_of_firestrike	Ring Of Firestrike	RARE	1
theabyss	ring_of_blackstrike	Ring Of Blackstrike	EPIC	1
theabyss	ring_of_slide	Ring Of Slide	RARE	1
theabyss	ring_of_curse	Ring Of Curse	EPIC	1
theabyss	ring_of_firestorm	Ring Of Firestorm	RARE	1
theabyss	ring_of_nightblade	Ring Of Nightblade	RARE	1
theabyss	ring_of_home	Ring Of Home	RARE	1
theabyss	ring_of_pocket_box	Ring Of Pocket Box	RARE	1
theabyss	ring_of_seeker	Ring Of Seeker	RARE	1
theabyss	ring_of_ender_chest	Ring Of Ender Chest	UNCOMMON	1
theabyss	ring_of_nature	Ring Of Nature	UNCOMMON	1
theabyss	ring_of_flight	Ring Of Flight	RARE	1
theabyss	ring_of_fangs	Ring Of Fangs	RARE	1
theabyss	ring_of_ring	Ring	COMMON	1
theabyss	clock_of_time	Clock Of Time	EPIC	1
theabyss	artifact_of_after_life	Artifact Of After Life	EPIC	1
theabyss	roma_mud	Roma Mud	COMMON	128
theabyss	blaru_log	Blaru Log	COMMON	128
theabyss	stripped_blaru_log	Stripped Blaru Log	COMMON	128
theabyss	blaru_planks	Blaru Planks	COMMON	128
theabyss	blaru_stairs	Blaru Stairs	COMMON	128
theabyss	blaru_slab	Blaru Slab	COMMON	128
theabyss	blaru_trap_door	Blaru Trap Door	COMMON	128
theabyss	blaru_door	Blaru Door	COMMON	128
theabyss	blaru_fence	Blaru Fence	COMMON	128
theabyss	blaru_fence_gate	Blaru Fence Gate	COMMON	128
theabyss	blaru_pressure_plate	Blaru Pressure Plate	COMMON	128
theabyss	blaru_button	Blaru Button	COMMON	128
theabyss	jungle_log	Jungle Log	COMMON	128
theabyss	stripped_jungle_log	Stripped Jungle Log	COMMON	128
theabyss	jungle_planks	Jungle Planks	COMMON	128
theabyss	jungle_stairs	Jungle Stairs	COMMON	128
theabyss	jungle_slab	Jungle Slab	COMMON	128
theabyss	jungle_trap_door	Jungle Trap Door	COMMON	128
theabyss	jungle_door	Jungle Door	COMMON	128
theabyss	jungle_fence	Jungle Fence	COMMON	128
theabyss	jungle_fence_gate	Jungle Fence Gate	COMMON	128
theabyss	jungle_pressure_plate	Jungle Pressure Plate	COMMON	128
theabyss	jungle_button	Jungle Button	COMMON	128
theabyss	bog_shroom_log	Bog Shroom Log	COMMON	128
theabyss	stripped_bog_shroom_log	Stripped Bog Shroom Log	COMMON	128
theabyss	bog_planks	Bog Planks	COMMON	128
theabyss	bog_stairs	Bog Stairs	COMMON	128
theabyss	bog_slab	Bog Slab	COMMON	128
theabyss	bog_trap_door	Bog Trap Door	COMMON	128
theabyss	bog_door	Bog Door	COMMON	128
theabyss	bog_fence	Bog Fence	COMMON	128
theabyss	bog_fence_gate	Bog Fence Gate	COMMON	128
theabyss	bog_pressure_plate	Bog Pressure Plate	COMMON	128
theabyss	bog_button	Bog Button	COMMON	128
theabyss	sal_shroom_log	Sal Shroom Log	COMMON	128
theabyss	stripped_sal_shroom_log	Stripped Sal Shroom Log	COMMON	128
theabyss	sal_planks	Sal Planks	COMMON	128
theabyss	sal_stairs	Sal Stairs	COMMON	128
theabyss	sal_slab	Sal Slab	COMMON	128
theabyss	sal_trap_door	Sal Trap Door	COMMON	128
theabyss	sal_door	Sal Door	COMMON	128
theabyss	sal_fence	Sal Fence	COMMON	128
theabyss	sal_fence_gate	Sal Fence Gate	COMMON	128
theabyss	sal_pressure_plate	Sal Pressure Plate	COMMON	128
theabyss	sal_button	Sal Button	COMMON	128
theabyss	slimed_log	Slimed Log	COMMON	128
theabyss	stripped_slimed_log	Stripped Slimed Log	COMMON	128
theabyss	slimed_planks	Slimed Planks	COMMON	128
theabyss	slimed_stairs	Slimed Stairs	COMMON	128
theabyss	slimed_slab	Slimed Slab	COMMON	128
theabyss	slimed_trap_door	Slimed Trap Door	COMMON	128
theabyss	slimed_door	Slimed Door	COMMON	128
theabyss	slimed_fence	Slimed Fence	COMMON	128
theabyss	slimed_fence_gate	Slimed Fence	COMMON	128
theabyss	slimed_pressure_plate	Slimed Pressure Plate	COMMON	128
theabyss	slimed_button	Slimed Button	COMMON	128
theabyss	frozen_log	Frozen Log	COMMON	128
theabyss	stripped_frozen_log	Stripped Frozen Log	COMMON	128
theabyss	frozen_planks	Frozen Planks	COMMON	128
theabyss	frozen_stairs	Frozen Stairs	COMMON	128
theabyss	frozen_slab	Frozen Slab	COMMON	128
theabyss	frozen_trap_door	Frozen Trap Door	COMMON	128
theabyss	frozen_door	Frozen Door	COMMON	128
theabyss	frozen_fence	Frozen Fence	COMMON	128
theabyss	frozen_fence_gate	Frozen Fence	COMMON	128
theabyss	frozen_pressure_plate	Frozen Pressure Plate	COMMON	128
theabyss	frozen_button	Frozen Button	COMMON	128
theabyss	rena_log	Rena Log	COMMON	128
theabyss	stripped_rena_log	Rena Jungle Log	COMMON	128
theabyss	rena_planks	Rena Planks	COMMON	128
theabyss	rena_stairs	Rena Stairs	COMMON	128
theabyss	rena_slab	Rena Slab	COMMON	128
theabyss	rena_trap_door	Rena Trap Door	COMMON	128
theabyss	rena_door	Rena Door	COMMON	128
theabyss	rena_fence	Rena Fence	COMMON	128
theabyss	rena_fence_gate	Rena Fence Gate	COMMON	128
theabyss	rena_pressure_plate	Rena Pressure Plate	COMMON	128
theabyss	rena_button	Rena Button	COMMON	128
theabyss	luna_log	Luna Log	COMMON	128
theabyss	stripped_luna_log	Luna Jungle Log	COMMON	128
theabyss	luna_planks	Luna Planks	COMMON	128
theabyss	luna_stairs	Luna Stairs	COMMON	128
theabyss	luna_slab	Luna Slab	COMMON	128
theabyss	luna_trap_door	Luna Trap Door	COMMON	128
theabyss	luna_door	Luna Door	COMMON	128
theabyss	luna_fence	Luna Fence	COMMON	128
theabyss	luna_fence_gate	Luna Fence Gate	COMMON	128
theabyss	luna_pressure_plate	Luna Pressure Plate	COMMON	128
theabyss	luna_button	Luna Button	COMMON	128
theabyss	vigilant_log	Vigilant Log	COMMON	128
theabyss	vigilant_planks	Vigilant Planks	COMMON	128
theabyss	vigilant_stairs	Vigilant Stairs	COMMON	128
theabyss	vigilant_slab	Vigilant Slab	COMMON	128
theabyss	vigilant_trap_door	Vigilant Trap Door	COMMON	128
theabyss	vigilant_door	Vigilant Door	COMMON	128
theabyss	vigilant_fence	Vigilant Fence	COMMON	128
theabyss	vigilant_fence_gate	Vigilant Fence Gate	COMMON	128
theabyss	vigilant_pressure_plate	Vigilant Pressure Plate	COMMON	128
theabyss	vigilant_button	Vigilant Button	COMMON	128
theabyss	blaru_leaves	Blaru Leaves	COMMON	128
theabyss	jungle_leaves	Jungle Leaves	COMMON	128
theabyss	frozen_leaves	Frozen Leaves	COMMON	128
theabyss	slime_block	Slime Block	COMMON	128
theabyss	jungle_melon	Jungle Melon	COMMON	128
theabyss	unstable_obsidian	Unstable Obsidian	COMMON	128
theabyss	stone	Stone	COMMON	128
theabyss	stone_stairs	Stone Stairs	COMMON	128
theabyss	stone_slab	Stone Slab	COMMON	128
theabyss	cobble_stone_stairs	Cobblestone Stairs	COMMON	128
theabyss	cobble_stone_slab	Cobblestone Slab	COMMON	128
theabyss	cobble_stone_wall	Cobblestone Wall	COMMON	128
theabyss	cobble_stone	Cobblestone	COMMON	128
theabyss	stone_brick_stairs	Brick Stone Stairs	COMMON	128
theabyss	stone_brick	Brick Stone	COMMON	128
theabyss	stone_brick_broken	Cracked Brick Stone	COMMON	128
theabyss	stone_brick_chiseled	Chiseled Brick Stone	COMMON	128
theabyss	stone_brick_slab	Stone brick Slab	COMMON	128
theabyss	night_altar	Night Altar	COMMON	128
theabyss	night_altar_activated	Night Altar (Activated)	COMMON	128
theabyss	stone_brick_wall	Brick Stone Wall	COMMON	128
theabyss	stone_brick_pillar_ignited	Brick Stone Pillar Ignited	COMMON	128
theabyss	stone_brick_pillar	Brick Stone Pillar	COMMON	128
theabyss	purple_shroomlight	Purple Shroomlight	COMMON	128
theabyss	dirt	Dirt	COMMON	128
theabyss	somnium_extractor	Somnium Extractor	COMMON	128
theabyss	arcane_workbench	Arcane Workbench	COMMON	128
theabyss	research_table	Research Table	COMMON	128
theabyss	crystal_cutter	Crystal Cutter	COMMON	128
theabyss	somnium_infuser	Somnium Infuser	COMMON	128
theabyss	mortar_and_pestle	Mortar And Pestle	COMMON	128
theabyss	areno_bucket	Areno Bucket	COMMON	1
theabyss	infected_peat	Infected Peat	COMMON	128
theabyss	gravel	Gravel	COMMON	128
theabyss	jungle_moss	Jungle Moss	COMMON	128
theabyss	jungle_dirt	Jungle Dirt	COMMON	128
theabyss	infected_grass	Grass Block	COMMON	128
theabyss	slimed_moss	Slimed Moss	COMMON	128
theabyss	shroomland_moss	Shroomland Moss	COMMON	128
theabyss	vigilant_moss	Vigilant Moss	COMMON	128
theabyss	blaru_moss	Blaru Moss	COMMON	128
theabyss	node_shard	Node Shard	EPIC	128
theabyss	rotten_flesh	Rotten Flesh	COMMON	128
theabyss	fish	Fish	UNCOMMON	128
theabyss	cooked_fish	Cooked Fish	UNCOMMON	128
theabyss	stone_rackle	Stone Rackle	COMMON	128
theabyss	rena_shroom_leave	Rena Shroom Leaves	COMMON	128
theabyss	luna_shroom_leave	Luna Shroom Leaves	COMMON	128
theabyss	vigilant_leaves	Vigilant Leaves	COMMON	128
theabyss	loran_end_ore	Loran End Stone Ore	COMMON	128
theabyss	infused_lava_bucket	Infused Magma Bucket	COMMON	1
theabyss	nosaj_sword	Jason's §bSword	COMMON	1
theabyss	dark_stone	Dark Stone	COMMON	128
theabyss	snow_block	Snow Block	COMMON	128
theabyss	black_void	Void Block	COMMON	128
theabyss	fusion_pickaxe	Fusion Pickaxe	COMMON	1
theabyss	fusion_axe	Fusion Axe	COMMON	1
theabyss	fusion_shovel	Fusion Shovel	COMMON	1
theabyss	fusion_hoe	Fusion Hoe	COMMON	1
theabyss	phantom_pickaxe	Phantom Pickaxe	COMMON	1
theabyss	phantom_axe	Phantom Axe	COMMON	1
theabyss	phantom_shovel	Phantom Shovel	COMMON	1
theabyss	phantom_hoe	Phantom Hoe	COMMON	1
theabyss	garnite_pickaxe	Garnite Pickaxe	COMMON	1
theabyss	garnite_axe	Garnite Axe	COMMON	1
theabyss	garnite_shovel	Garnite Shovel	COMMON	1
theabyss	garnite_hoe	Garnite Hoe	COMMON	1
theabyss	unorithe_pick_axe	Unorithe Pickaxe	COMMON	1
theabyss	unorithe_axe	Unorithe Axe	COMMON	1
theabyss	unorithe_shovel	Unorithe Shovel	COMMON	1
theabyss	unorithe_hoe	Unorithe Hoe	COMMON	1
theabyss	knight_pick_axe	Knight Pickaxe	COMMON	1
theabyss	knight_axe	Knight Axe	COMMON	1
theabyss	knight_shovel	Knight Shovel	COMMON	1
theabyss	knight_hoe	Knight Hoe	COMMON	1
theabyss	bone_pickaxe	Bone Pickaxe	COMMON	1
theabyss	bone_axe	Bone Axe	COMMON	1
theabyss	bone_shovel	Bone Shovel	COMMON	1
theabyss	bone_hoe	Bone Hoe	COMMON	1
theabyss	the_roka_spawn_egg	The Roka Spawn Egg	COMMON	128
theabyss	ice_skeleton_spawn_egg	Ice Skeleton Spawn Egg	COMMON	128
theabyss	ice_knight_spawn_egg	Ice Knight Spawn Egg	COMMON	128
theabyss	nightblade_boss_spawn_egg	Nightblade Spawn Egg	COMMON	128
theabyss	night_blade_boss_clone_spawn_egg	Nightblade Spawn Egg	COMMON	128
theabyss	deer_spawn_egg	Deer Spawn Egg	COMMON	128
theabyss	laro_fish_spawn_egg	Laro Fish Spawn Egg	COMMON	128
theabyss	luro_fish_spawn_egg	Luro Fish Spawn Egg	COMMON	128
theabyss	ralu_fish_spawn_egg	Ralu Fish Spawn Egg	COMMON	128
theabyss	hylia_fox_spawn_egg	Hylia Fox Spawn Egg	COMMON	128
theabyss	crystal_golem_spawn_egg	Crystal Golem Spawn Egg	COMMON	128
theabyss	abyssaur_spawn_egg	Abyssaur Spawn Egg	COMMON	128
theabyss	magician_spawn_egg	Magician Spawn Egg	COMMON	128
theabyss	soul_guard_spawn_egg	Soul Guard Spawn Egg	COMMON	128
theabyss	infected_spider_spawn_egg	Infected Spider Spawn Egg	COMMON	128
theabyss	infected_creeper_spawn_egg	Infected Creeper Spawn Egg	COMMON	128
theabyss	guard_spawn_egg	Guard Spawn Egg	COMMON	128
theabyss	mud_zombie_spawn_egg	Mud Zombie Spawn Egg	COMMON	128
theabyss	infected_zombie_spawn_egg	Infected Zombie Spawn Egg	COMMON	128
theabyss	raptor_spawn_egg	Raptor Spawn Egg	COMMON	128
theabyss	end_spider_spawn_egg	End Spider Spawn Egg	COMMON	128
theabyss	lizard_spawn_egg	Lizard Spawn Egg	COMMON	128
theabyss	elder_spawn_egg	Elder Spawn Egg	COMMON	128
theabyss	jungle_lurker_spawn_egg	Lurker Spawn Egg	COMMON	128
theabyss	slime_spider_spawn_egg	Slime Spider Spawn Egg	COMMON	128
theabyss	scorpion_spawn_egg	Scorpion Spawn Egg	COMMON	128
theabyss	seeker_spawn_egg	Seeker Spawn Egg	COMMON	128
theabyss	player_body_spawn_egg	Player Body Spawn Egg	COMMON	128
theabyss	haunted_skeleton_spawn_egg	Ice Skeleton Spawn Egg	COMMON	128
theabyss	shattered_zombie_spawn_egg	Shattered Zombie Spawn Egg	COMMON	128
theabyss	summoned_seeker_spawn_egg	Seeker Spawn Egg	COMMON	128
theabyss	infected_wolf_spawn_egg	Infected Wolf Spawn Egg	COMMON	128
theabyss	infected_phantom_spawn_egg	Phantom Spawn Egg	COMMON	128
theabyss	powered_wolf_spawn_egg	Powered Wolf Spawn Egg	COMMON	128
theabyss	versa_whale_spawn_egg	Versa Whale Spawn Egg	COMMON	128
theabyss	frost_spider_spawn_egg	Frost Spider Spawn Egg	COMMON	128
theabyss	glow_pug_spawn_egg	Glow Pug Spawn Egg	COMMON	128
theabyss	abyssal_lion_spawn_egg	Abyssal Lion Spawn Egg	COMMON	128
theabyss	infceted_cow_spawn_egg	Infected Cow Spawn Egg	COMMON	128
theabyss	abylager_spawn_egg	Abylager Spawn Egg	COMMON	128
theabyss	summoned_hollow_seeker_spawn_egg	Seeker Spawn Egg	COMMON	128
theabyss	jelly_fish_spawn_egg	Jelly Fish Spawn Egg	COMMON	128
theabyss	infected_dragonfly_spawn_egg	Infected Dragonfly Spawn Egg	COMMON	128
theabyss	hummingbird_spawn_egg	Infected Hummingbird Spawn Egg	COMMON	128
theabyss	ancient_seeker_spawn_egg	Ancient Seeker Spawn Egg	COMMON	128
theabyss	loran_flower	Loran Flower	COMMON	128
theabyss	ralom_plant	Ralom Plant	COMMON	128
theabyss	fortis_ultima	Fortis Ultima	COMMON	128
theabyss	thunder_flower	Thunder Flower	COMMON	128
theabyss	srala_shroom	Srala Shroom	COMMON	128
theabyss	saturnia_versa	Saturnia Versa	COMMON	128
theabyss	caecus_versa	Caecus Versa	COMMON	128
theabyss	flos_vitae	Flos Vitae	COMMON	128
theabyss	anima_fire	Anima Mea	COMMON	128
theabyss	slimed_vitae	Slimed Vitae	COMMON	128
theabyss	ice_rank	Ice Rank	COMMON	128
theabyss	icora_flower	Icora Flower	COMMON	128
theabyss	tesla_rank	Tesla Rank	COMMON	128
theabyss	icela_rank	Icela Rank	COMMON	128
theabyss	tall_glow_shroom	Tall Glow Shroom	COMMON	128
theabyss	glow_shroom	Glow Shroom	COMMON	128
theabyss	tall_rub_shroom	Tall Rub Shroom	COMMON	128
theabyss	rub_shroom	Rub Shroom	COMMON	128
theabyss	slimed_log_fungi	Slimed Log Fungi	COMMON	128
theabyss	bog_log_fungi	Bog Log Fungi	COMMON	128
theabyss	sal_log_fungi	Sal Log Fungi	COMMON	128
theabyss	slimed_log_crystal	Node Crystal	COMMON	128
theabyss	crimson_crystal_ore	Crimson Crystal	COMMON	128
theabyss	warped_crystal_ore	Warped Crystal	COMMON	128
theabyss	aurel_crystal_ore	Aurel Crystal	COMMON	128
theabyss	caverna_crystal_ore	Caverna Crystal	COMMON	128
theabyss	ender_crystal_ore	Ender Crystal	COMMON	128
theabyss	frost_crystal_ore	Frost Crystal	COMMON	128
theabyss	abyss_crystal_ore	Abyss Crystal	COMMON	128
theabyss	hollow_crystal_ore	Hollow Crystal	COMMON	128
theabyss	exolius_plant	Exolius Maximus	COMMON	128
theabyss	young_exolius_plant	Young Exolius Maximus	COMMON	128
theabyss	blaru_leave_carpet	Blaru Leave Carpet	COMMON	128
theabyss	jungle_leave_carpet	Jungle Leave Carpet	COMMON	128
theabyss	slimed_carpet	Slimed Carpet	COMMON	128
theabyss	lungo_rank	Lungo Rank	COMMON	128
theabyss	glowing_blaru_moss	Glowing Blaru Moss	COMMON	128
theabyss	vigilant_bush	Vigilant Versa	COMMON	128
theabyss	vigilant_hanging_fruit	Vigilant Vine	COMMON	128
theabyss	vigilant_grass	Vigilant Grass	COMMON	128
theabyss	vigilant_blue_grass	Blue Vigilant Grass	COMMON	128
theabyss	blaru_grass	Blaru Grass	COMMON	128
theabyss	tall_blaru_grass	Tall Blaru Grass	COMMON	128
theabyss	slimed_grass	Slimed Grass	COMMON	128
theabyss	rycilian_mushroom	Rycilian Mushroom	COMMON	128
theabyss	old_exolius_plant	Old Exolius Maximus	COMMON	128
theabyss	jungle_grass	Jungle Grass	COMMON	128
theabyss	tall_jungle_grass	Tall Jungle Grass	COMMON	128
theabyss	glowing_sun_shroom	Glowing Sun Shroom	COMMON	128
theabyss	blue_cave_shroom	Blue Cave Shroom	COMMON	128
theabyss	rena_shroom	Rena Shroom	COMMON	128
theabyss	luna_shroom	Luna Shroom	COMMON	128
theabyss	shroomland_grass	Shroomland Grass	COMMON	128
theabyss	fusion_armor_helmet	Fusion Helmet	COMMON	1
theabyss	fusion_armor_chestplate	Fusion Body	COMMON	1
theabyss	fusion_armor_leggings	Fusion Leggings	COMMON	1
theabyss	fusion_armor_boots	Fusion Boots	COMMON	1
theabyss	phantom_armor_helmet	Phantom Helmet	COMMON	1
theabyss	phantom_armor_chestplate	Phantom Chestplate	COMMON	1
theabyss	phantom_armor_leggings	Phantom Leggings	COMMON	1
theabyss	phantom_armor_boots	Phantom Boots	COMMON	1
theabyss	ignisithe_armor_helmet	Ignisithe Helmet	COMMON	1
theabyss	ignisithe_armor_chestplate	Ignisithe Chestplate	COMMON	1
